hs6,chn3_tariff_increase,chn34_tariff_increase,chn16_tariff_increase,EU1_tariff_increase,EU2_tariff_increase,mexb_tariff_increase,uscn34_tariff_increase,uscn16_tariff_increase,can_tariff_increase,chn60b1_tariff_increase,chn60b2_tariff_increase,us200b1_tariff_increase,us200b2_tariff_increase,us300b1_tariff_increase,us300b2_tariff_increase,chn75b1_tariff_increase,chn75b2_tariff_increase,us_sa_tariff_increase,india_tariff_increase,turkey_tariff_increase
510111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
510121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
510129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
510130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
510211,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
510219,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
510220,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
510310,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510320,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
510330,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510400,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510521,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510529,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510531,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510539,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510540,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510610,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
510620,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
510710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510720,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510810,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510820,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
510910,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
510990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
511000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
511111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.07,0.00,0.00,0.00
511119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.08,0.00,0.00,0.00
511120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
511130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
511190,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
511211,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
511219,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
511220,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
511230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
511290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
511300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520100,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520210,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520291,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520299,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520411,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520419,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520420,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520511,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520512,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520513,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520514,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520515,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520521,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520522,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520523,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520524,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520526,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520527,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520528,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520531,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520532,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520533,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520534,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520535,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520541,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520542,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520543,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520544,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520546,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520547,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520548,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520611,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520612,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520613,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520614,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520615,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520621,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520622,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520624,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520631,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520632,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520633,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520634,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520635,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520641,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520642,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520644,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520645,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
520790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520811,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520812,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.10,0.00,0.00,0.00
520813,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520821,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520822,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520823,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520831,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520832,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520833,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520839,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520841,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520842,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520843,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520852,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520911,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520912,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520919,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520921,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520922,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520929,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520931,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520932,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520941,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520942,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520943,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520951,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520952,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
520959,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.15,0.00,0.00,0.05,0.00,0.00,0.00
521019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.15,0.00,0.08,0.00,0.00,0.00
521021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521041,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521112,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521131,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521132,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521141,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521142,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521143,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521159,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521211,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521212,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
521213,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521214,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521221,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521222,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521223,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521224,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
521225,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.10,0.15,0.00,0.00,0.00,0.05,0.00,0.00,0.00
530110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
530121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
530129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.10,0.00,0.00,0.00,0.00
